input_text	prefix	target_text
PersonX affects a person 's ___	xAttr	  influential        
PersonX affects one 's ___	xAttr	  influential        
PersonX affects people 's ___	xAttr	  influential        
PersonX affords PersonY opportunity	xReact	    happy      
PersonX affords PersonY opportunity	xIntent	 to be affords         
PersonX affords PersonY opportunity	oReact	     grateful     
PersonX affords PersonY pleasure	oWant	       to be happy   
PersonX affords PersonY the opportunity	xIntent	 to be helpful         
PersonX affords PersonY the opportunity	oReact	     grateful     
PersonX affords a car	xNeed	   to save money       
PersonX affords a new one	xNeed	   save money       
PersonX affords a new one	xReact	    happy      
PersonX affords anything	xAttr	  rich        
PersonX affords anything	xWant	      to buy something expensive    
PersonX affords one	xReact	    happy      
PersonX affords one	xNeed	   to have money for it       
PersonX affords the trip	xWant	      go on the trip    
PersonX affords the trip	xReact	    happy      
PersonX affords to buy one	xAttr	  rich        
PersonX affords to buy one	xWant	      to use it    
PersonX affords to fix it	xReact	    happy      
PersonX affords to fix it	xIntent	 to use it         
PersonX agrees and went	xAttr	  agreeable        
PersonX agrees to a date	xWant	      to go on the date    
PersonX agrees to a date	xReact	    excited      
PersonX agrees to go with PersonY	xNeed	   to talk to PersonY       
PersonX agrees to go with PersonY	xWant	      to dress up to go with PersonY    
PersonX agrees to go with PersonY	xReact	    happy      
PersonX agrees to go with PersonY	oReact	     happy     
PersonX agrees to go with PersonY	xAttr	  friendly        
PersonX agrees to help PersonY	oWant	       to thank PersonX   
PersonX agrees to help PersonY	oReact	     grateful     
PersonX agrees to help PersonY	xReact	    helpful      
PersonX agrees to help PersonY	xNeed	   to talk to PersonY       
PersonX agrees to help PersonY	xAttr	  helpful        
PersonX agrees to take PersonY	xReact	    happy      
PersonX agrees to the date	xReact	    excited      
PersonX agrees to try it	xAttr	  curious        
PersonX agrees to try it	xIntent	 to have something new         
PersonX agrees upon by the parties	xIntent	 to be agreeable         
PersonX aims PersonX's gun	xEffect	        shoots gun  
PersonX allays PersonX's fears	xReact	    relieved      
PersonX allays PersonX's fears	xEffect	        relaxes  
PersonX allays PersonY's fears	xAttr	  helpful        
PersonX allays PersonY's fears	oWant	       to be safe   
PersonX allergic to cats	xReact	    scared      
PersonX allergic to peanuts	xReact	    sick      
PersonX allocates ___ efficiently	xIntent	 to be efficient         
PersonX allows PersonY access	xNeed	   to receive PersonY       
PersonX allows PersonY access	xAttr	  helpful        
PersonX allows PersonY access	oReact	     grateful     
PersonX allows PersonY access	xIntent	 to be helpful         
PersonX allows PersonY access	xReact	    helpful      
PersonX allows PersonY time	xAttr	  generous        
PersonX allows PersonY time	xIntent	 to be kind         
PersonX allows PersonY to keep the dog	xIntent	 to be kind         
PersonX allows PersonY to keep the dog	oReact	     happy     
PersonX allows PersonY to keep the dog	xReact	    happy      
PersonX allows PersonY to keep the dog	xAttr	  kind        
PersonX allows ___ to enter	xIntent	 to be respectful         
PersonX almost hit	xAttr	  clumsy        
PersonX almost hit PersonY	xReact	    angry      
PersonX almost hit PersonY	oReact	     hurt     
PersonX almost hit PersonY	xAttr	  clumsy        
PersonX almost hit ___	xReact	    scared      
PersonX almost lost	xReact	    sad      
PersonX almost ran	xWant	      to get away    
PersonX almost ran	xAttr	  scared        
PersonX also asked	xAttr	  curious        
PersonX also asked	xWant	      to ask more questions    
PersonX also asked PersonY	xNeed	   to talk to PersonY       
PersonX also asked PersonY	xAttr	  curious        
PersonX also asked PersonY	xReact	    happy      
PersonX also asked ___	xNeed	   to determine a question       
PersonX also asked ___	xAttr	  curious        
PersonX also asked ___	xIntent	 to know something         
PersonX also ate	xReact	    full      
PersonX also ate ___	xReact	    full      
PersonX also found	xAttr	  curious        
PersonX also found ___	xAttr	  curious        
PersonX also found ___	xNeed	   to  go to the store       
PersonX also gave	xNeed	   have something to give       
PersonX also gave	xAttr	  generous        
PersonX also gave	xIntent	 to be helpful         
PersonX also gave	xWant	      to give everyone    
PersonX also gave	xReact	    generous      
PersonX also gave PersonY	xWant	      to give    
PersonX also gave PersonY	xAttr	  generous        
PersonX also gave PersonY	xIntent	 to be giving         
PersonX also gave PersonY ___	xReact	    happy      
PersonX also gave PersonY ___	xAttr	  generous        
PersonX also gave ___	xIntent	 to be powerful         
PersonX also gave ___	oWant	       to thank them   
PersonX also gave ___	xReact	    happy      
PersonX also got ___	xReact	    happy      
PersonX also grabbed	xWant	      to take it with them    
PersonX also helped	xAttr	  helpful        
PersonX also kept	xWant	      to raise it    
PersonX also kept	xAttr	  careful        
PersonX also knew	xAttr	  aware        
PersonX also made	xWant	      to eat food    
PersonX also made ___	xReact	    happy      
PersonX also picked	xWant	      to obtain something    
PersonX also played	xWant	      to win the game    
PersonX also played	xAttr	  talented        
PersonX also played ___	xReact	    happy      
PersonX also practiced	xAttr	  dedicated        
PersonX also practiced	xReact	    accomplished      
PersonX also put ___	xAttr	  careful        
PersonX also read	xIntent	 to be informed         
PersonX also set	xAttr	  determined        
PersonX also told PersonY	oWant	       to listen to PersonX   
PersonX also told PersonY	xNeed	   Talk to PersonY       
PersonX also told ___	oWant	       to listen   
PersonX also told ___	xWant	      to tell everybody    
PersonX also took PersonY	xReact	    happy      
PersonX also tried	xWant	      to try again    
PersonX also turned	xAttr	  apprehensive        
PersonX also watched	xAttr	  observant        
PersonX also watched	xWant	      to learn more    
PersonX also watched ___	xIntent	 to be entertained         
PersonX alters one 's ___	xNeed	   to make a plan to change       
PersonX always admired ___	xWant	      to become like them    
PersonX always beats	xWant	      to win    
PersonX always beats	xAttr	  competitive        
PersonX always beats ___	xReact	    proud      
PersonX always beats ___	xAttr	  competitive        
PersonX always beats ___	xWant	      to win the prize    
PersonX always bought ___	xReact	    satisfied      
PersonX always bragged	xWant	      to be acknowledged    
PersonX always brought ___	xIntent	 to be prepared         
PersonX always buy	xNeed	   to go to the store       
PersonX always buy ___	xReact	    satisfied      
PersonX always buy ___	xIntent	 to be a selective person         
PersonX always carried ___	xIntent	 to be safe         
PersonX always enjoyed ___	xReact	    happy      
PersonX always failed	xWant	      to learn from their mistakes    
PersonX always felt ___	xReact	    happy      
PersonX always followed ___	xWant	      try to be a good person    
PersonX always followed ___	xIntent	 to be a good role model         
PersonX always forgot	xAttr	  forgetful        
PersonX always fought	xReact	    angry      
PersonX always fought	xWant	      to win the match    
PersonX always found ___	xWant	      to find more    
PersonX always gave	xIntent	 to be helpful         
PersonX always gave	oReact	     grateful     
PersonX always gave	xAttr	  generous        
PersonX always gave ___	xWant	      to give more than they take    
PersonX always gave ___	xIntent	 be generous         
PersonX always gave ___	oReact	     grateful     
PersonX always gets	xReact	    happy      
PersonX always kept ___	xIntent	 to be organized         
PersonX always liked ___	xReact	    happy      
PersonX always liked ___	xIntent	 to be oneself         
PersonX always listened	xAttr	  attentive        
PersonX always looked	xAttr	  observant        
PersonX always looked	xWant	      to be safe    
PersonX always loved ___	xReact	    happy      
PersonX always played	xReact	    happy      
PersonX always played	xWant	      to play some more    
PersonX always played ___	xNeed	   To know how to play       
PersonX always played ___	xReact	    happy      
PersonX always put ___	xIntent	 to be preferred         
PersonX always refused	xAttr	  stubborn        
PersonX always stayed	xIntent	 to be there         
PersonX always stayed	xReact	    happy      
PersonX always struggled	xReact	    sad      
PersonX always teased	xWant	      to be respected    
PersonX always thought	xReact	    happy      
PersonX always told PersonY	xIntent	 to be helpful         
PersonX always told PersonY	xNeed	   to approach PersonY       
PersonX always told ___	oWant	       to listen some more   
PersonX always took	xReact	    satisfied      
PersonX always took	xWant	      to be elsewhere    
PersonX always tried	xIntent	 to be great         
PersonX always try	xAttr	  determined        
PersonX always try	xNeed	   to be persistent       
PersonX always used ___	xReact	    satisfied      
PersonX always used ___	xIntent	 to be consistent         
PersonX always walked	xWant	      to exercise more    
PersonX always walked	xIntent	 to be active         
PersonX always walked ___	xReact	    happy      
PersonX always wanted a dog	xWant	      to adopt a dog    
PersonX always wanted a kitten	xReact	    happy      
PersonX always wanted a kitten	xWant	      to adopt a kitten    
PersonX always wanted a kitten	xEffect	        finds a kitten  
PersonX always wanted a puppy	xWant	      to go get a puppy    
PersonX always wanted a puppy	xReact	    happy      
PersonX always watched	xWant	      to be attentive    
PersonX always watched ___	xIntent	 to be informed         
PersonX always wear	xWant	      to be consistent    
PersonX always wear ___	xIntent	 to be safe         
PersonX always wear ___	xAttr	  dependable        
PersonX always wears ___	xIntent	 to be safe         
PersonX always wears ___	xNeed	   to buy clothes       
PersonX always went	xNeed	   to have to go       
PersonX always wondered	xAttr	  curious        
PersonX always wondered	xIntent	 to know         
PersonX always wondered	xReact	    curious      
PersonX amends the ___ by adding	xWant	      to make positive changes    
PersonX analyzes ___ in terms	xAttr	  analytical        
PersonX analyzes the ___ in terms	xAttr	  analytical        
PersonX announces PersonY's arrival	oReact	     excited     
PersonX announces the winner	xAttr	  proud        
PersonX announces the winner	xIntent	 to recognize the winner         
PersonX announces the winners	oWant	       to celebrate   
PersonX announces the winners	xIntent	 to recognize the best performers         
PersonX announces to everyone	xReact	    proud      
PersonX answers PersonY questions	xIntent	 to be admired         
PersonX answers PersonY questions	xAttr	  helpful        
PersonX answers PersonY's ___ well	xIntent	 to be helpful         
PersonX answers PersonY's ___ well	xNeed	   to listen to PersonY       
PersonX answers PersonY's ___ well	oWant	       to thank PersonX   
PersonX answers PersonY's ___ well	xAttr	  helpful        
PersonX answers PersonY's phone	xAttr	  helpful        
PersonX answers PersonY's phone	xReact	    helpful      
PersonX answers PersonY's phone	xIntent	 to be nosy         
PersonX answers PersonY's questions	xIntent	 to be helpful         
PersonX answers PersonY's questions	xWant	      to be seen as helpful    
PersonX answers ___ correctly	xIntent	 to be educated         
PersonX answers ___ correctly	xAttr	  smart        
PersonX answers all the questions	xEffect	        gets a grade  
PersonX answers all the questions	xAttr	  knowledgeable        
PersonX answers every ___	xReact	    happy      
PersonX answers every ___	xIntent	 to be honest         
PersonX answers questions	xIntent	 to be smart         
PersonX answers the ___ correctly	xAttr	  smart        
PersonX answers the call	xWant	      to end the call    
PersonX answers the call	xNeed	   to have their phone nearby       
PersonX answers the call	xReact	    happy      
PersonX answers the phone	xReact	    happy      
PersonX answers the questions	xAttr	  knowledgeable        
PersonX answers the questions	xIntent	 to be helpful         
PersonX anticipates every ___	xWant	      to be prepared    
PersonX anxiously awaited	xAttr	  nervous        
PersonX anxiously awaited	xReact	    nervous      
PersonX apologizes profusely	xIntent	 to be forgiven         
PersonX apologizes profusely	oWant	       to forgive PersonX   
PersonX apologizes profusely	xNeed	   to be brave       
PersonX apologizes to PersonX's boss	xAttr	  sorry        
PersonX apologizes to PersonX's boss	oWant	       to fire PersonX   
PersonX appears among PersonY	oWant	       to se PersonX   
PersonX appears on PersonY's face	xWant	      to make fun of PersonY    
PersonX applies PersonX's ___ unto PersonY	xNeed	   to talk to PersonY       
PersonX applies ___ to problems	xIntent	 to be rational         
PersonX applies ___ to problems	xWant	      find a solution    
PersonX applies ___ to the study	xReact	    accomplished      
PersonX applies for a credit card	xAttr	  responsible        
PersonX applies for a credit card	xReact	    happy      
PersonX applies for a credit card	xIntent	 to buy things         
PersonX applies for a job	xIntent	 to get a better career         
PersonX applies for a job	xAttr	  hopeful        
PersonX applies for a new job	xAttr	  hopeful        
PersonX applies for a new job	xWant	      to see if they get hired    
PersonX applies for a new job	xNeed	   to want a new job       
PersonX applies for college	xWant	      to graduate college and get a job    
PersonX applies for college	xReact	    excited      
PersonX applies for food stamps	xWant	      get food    
PersonX applies for food stamps	xAttr	  hungry        
PersonX applies for many jobs	xIntent	 to be successful         
PersonX applies for many jobs	xReact	    hopeful      
PersonX applies for many jobs	xEffect	        gets hired  
PersonX applies for the job	xReact	    excited      
PersonX applies for the job	xAttr	  hopeful        
PersonX applies for the job	xNeed	   to find a job       
PersonX applies lotion	xIntent	 to be soothed         
PersonX applies oneself	xReact	    accomplished      
PersonX applies oneself	xIntent	 to be productive         
PersonX applies oneself	xWant	      to be successful    
PersonX applies the ___ to cases	xReact	    accomplished      
PersonX applies the ___ to cases	xAttr	  skilled        
PersonX applies the ___ to problems	xNeed	   to learn the problem       
PersonX applies the ___ to the study	xAttr	  smart        
PersonX applies the ___ to the study	xReact	    accomplished      
PersonX applies the dye	xNeed	   get brush       
PersonX applies to college	xReact	    excited      
PersonX applies to college	xEffect	        PersonX gets accepted  
PersonX applies to colleges	xAttr	  hopeful        
PersonX applies to colleges	xReact	    excited      
PersonX applies to many jobs	xIntent	 to be employed         
PersonX applies to many jobs	xReact	    hopeful      
PersonX appreciates PersonY's effort	xWant	      to thank PersonY    
PersonX appreciates the effort	xNeed	   to be present       
PersonX appreciates the gesture	xWant	      to show appreciation    
PersonX appreciates the gesture	xReact	    happy      
PersonX approaches PersonX's crush	xReact	    nervous      
PersonX approaches the ___ in a way	xAttr	  curious        
PersonX argues PersonX's case	oWant	       to listen   
PersonX arms to the teeth	xIntent	 to be feared         
PersonX army volunteers	oWant	       to thank personX   
PersonX arouses PersonY interest	oReact	     excited     
PersonX arouses PersonY's interest	xIntent	 to be intriguing         
PersonX arouses PersonY's interest	oWant	       to talk to PersonX   
PersonX arranges PersonY in order	xAttr	  organized        
PersonX arrives every ___	xReact	    happy      
PersonX arrives in time	xAttr	  punctual        
PersonX arrives quickly	xIntent	 to be on time         
PersonX arrives safely	xAttr	  careful        
PersonX arrives the next day	xWant	      go back home    
PersonX arrives the next day	xReact	    happy      
PersonX arrives to class	xNeed	   to get ready       
PersonX arrives to pick PersonY up	oReact	     happy     
PersonX arrives to pick PersonY up	xReact	    happy      
PersonX arrives to school	xNeed	   get dressed       
PersonX arrives to school	xWant	      go to locker    
PersonX asks PersonX's brother	xAttr	  curious        
PersonX asks PersonX's brother	oWant	       to help personx   
PersonX asks PersonX's crush	xReact	    excited      
PersonX asks PersonX's crush	xAttr	  curious        
PersonX asks PersonX's daughter	xAttr	  curious        
PersonX asks PersonX's friend PersonY	xAttr	  curious        
PersonX asks PersonX's friend PersonY	xIntent	 to be informed         
PersonX asks PersonX's friend for help	xIntent	 to be supported         
PersonX asks PersonX's friend for help	oWant	       to help him   
PersonX asks PersonX's friend for help	xWant	      to get the job done    
PersonX asks PersonX's friends for advice	oWant	       to try to help   
PersonX asks PersonX's friends for help	xEffect	        gets help  
PersonX asks PersonX's friends for help	oWant	       to refuse to help   
PersonX asks PersonX's girlfriend	xAttr	  curious        
PersonX asks PersonX's husband	oReact	     happy     
PersonX asks PersonX's husband	xAttr	  curious        
PersonX asks PersonX's kids	xAttr	  curious        
PersonX asks PersonX's manager	xAttr	  curious        
PersonX asks PersonX's mom for help	oWant	       to help their son   
PersonX asks PersonX's neighbor	xAttr	  curious        
PersonX asks PersonX's neighbors	xWant	      to hear a response    
PersonX asks PersonX's neighbors	xReact	    curious      
PersonX asks PersonX's neighbors	xAttr	  curious        
PersonX asks PersonX's parents for one	xReact	    happy      
PersonX asks PersonX's roommate	xAttr	  curious        
PersonX asks PersonX's roommate	xNeed	   to find their roommate       
PersonX asks PersonX's son	xNeed	   To talk to son       
PersonX asks PersonX's wife	oReact	     happy     
PersonX asks PersonX's wife	oWant	       to respond to PersonX   
PersonX asks PersonX's wife	xAttr	  curious        
PersonX asks PersonY a question	oWant	       to answer the question   
PersonX asks PersonY a question	xNeed	   to approach PersonY       
PersonX asks PersonY a question	xAttr	  curious        
PersonX asks PersonY a questions	xNeed	   to call PersonY       
PersonX asks PersonY a questions	xAttr	  curious        
PersonX asks PersonY advice	xEffect	        gets advice  
PersonX asks PersonY anything	xReact	    curious      
PersonX asks PersonY anything	xAttr	  curious        
PersonX asks PersonY for PersonZ's number	xReact	    happy      
PersonX asks PersonY for PersonZ's number	xIntent	 to call personz         
PersonX asks PersonY for help	xIntent	 to be assisted         
PersonX asks PersonY had happened	xAttr	  curious        
PersonX asks PersonY had happened	xWant	      to ask others what happened    
PersonX asks PersonY if had seen	xAttr	  curious        
PersonX asks PersonY if had seen	oWant	       to talk to PersonX   
PersonX asks PersonY if wanted	xAttr	  curious        
PersonX asks PersonY if wanted	xReact	    happy      
PersonX asks PersonY if would be	xAttr	  curious        
PersonX asks PersonY if would be	xNeed	   to talk to PersonY       
PersonX asks PersonY if would like	xIntent	 to be asks         
PersonX asks PersonY if would like	xReact	    happy      
PersonX asks PersonY if would like	xAttr	  curious        
PersonX asks PersonY if would like	xNeed	   to find PersonY       
PersonX asks PersonY liked	xAttr	  curious        
PersonX asks PersonY liked	xNeed	   to greet PersonY       
PersonX asks PersonY meant	xAttr	  curious        
PersonX asks PersonY on a date	xAttr	  curious        
PersonX asks PersonY opinion	xAttr	  curious        
PersonX asks PersonY out on a date	xReact	    excited      
PersonX asks PersonY question	xReact	    curious      
PersonX asks PersonY question	xAttr	  curious        
PersonX asks PersonY question	xNeed	   to find PersonY       
PersonX asks PersonY question	oWant	       to answer   
PersonX asks PersonY questions	xAttr	  curious        
PersonX asks PersonY questions	xIntent	 to know more         
PersonX asks PersonY questions	xNeed	   to approach PersonY       
PersonX asks PersonY questions	xWant	      to get answers    
PersonX asks PersonY some questions	oEffect	         gets nervous 
PersonX asks PersonY some questions	xAttr	  curious        
PersonX asks PersonY some questions	xWant	      to get answers    
PersonX asks PersonY something	xNeed	   to talk to PersonY       
PersonX asks PersonY something	xAttr	  curious        
PersonX asks PersonY the question	xAttr	  curious        
PersonX asks PersonY the question	oWant	       to answer   
PersonX asks PersonY the question	xWant	      an answer    
PersonX asks PersonY the reason	xAttr	  curious        
PersonX asks PersonY the reason	xWant	      to understand the rules    
PersonX asks PersonY the reason	xIntent	 to know things         
PersonX asks PersonY thought	xNeed	   to approach PersonY       
PersonX asks PersonY thought	xAttr	  curious        
PersonX asks PersonY to accompany	xAttr	  friendly        
PersonX asks PersonY to accompany	xReact	    happy      
PersonX asks PersonY to accompany	oReact	     happy     
PersonX asks PersonY to be PersonX's wife	xReact	    extremely happy      
PersonX asks PersonY to be PersonX's wife	oReact	     extremely happy     
PersonX asks PersonY to call	xReact	    happy      
PersonX asks PersonY to come	xReact	    happy      
PersonX asks PersonY to dance	oReact	     happy     
PersonX asks PersonY to dance	oWant	       to dance with personX   
PersonX asks PersonY to dance	xReact	    happy      
PersonX asks PersonY to describe	xAttr	  curious        
PersonX asks PersonY to dine	xReact	    happy      
PersonX asks PersonY to dine	oReact	     happy     
PersonX asks PersonY to dine	xAttr	  friendly        
PersonX asks PersonY to dine	xWant	      to eat dinner    
PersonX asks PersonY to explain	xIntent	 to understand         
PersonX asks PersonY to explain	xReact	    informed      
PersonX asks PersonY to forgive	oWant	       to forgive PersonX   
PersonX asks PersonY to get	xWant	      to Y to get something for them    
PersonX asks PersonY to give	xIntent	 to be thoughtful         
PersonX asks PersonY to help	oWant	       to help   
PersonX asks PersonY to help	xIntent	 help         
PersonX asks PersonY to join	xNeed	   to meet PersonY       
PersonX asks PersonY to join	xAttr	  friendly        
PersonX asks PersonY to join	xReact	    happy      
PersonX asks PersonY to join PersonZ	xAttr	  friendly        
PersonX asks PersonY to leave	xIntent	 to be alone         
PersonX asks PersonY to leave	oWant	       to go home   
PersonX asks PersonY to let	xIntent	 to be allowed         
PersonX asks PersonY to marry	oReact	     happy     
PersonX asks PersonY to marry	xReact	    happy      
PersonX asks PersonY to marry	oEffect	"         PersonY says ""yes!"" "
PersonX asks PersonY to marry PersonY	xReact	    happy      
PersonX asks PersonY to marry PersonY	xIntent	 them to be happy together         
PersonX asks PersonY to marry PersonY	oReact	     happy     
PersonX asks PersonY to meet	oWant	       agree to meet   
PersonX asks PersonY to meet	xWant	      to see if they get along    
PersonX asks PersonY to meet	xNeed	   to know personY       
PersonX asks PersonY to meet	xAttr	  curious        
PersonX asks PersonY to repeat	xIntent	 to be clear         
PersonX asks PersonY to return	xIntent	 to be nice         
PersonX asks PersonY to return	xReact	    happy      
PersonX asks PersonY to return	oReact	     happy     
PersonX asks PersonY to see	xAttr	  curious        
PersonX asks PersonY to see	xReact	    happy      
PersonX asks PersonY to send	xNeed	   know PersonY       
PersonX asks PersonY to stop	xReact	    angry      
PersonX asks PersonY to take	oWant	       to take it home   
PersonX asks PersonY to take	xReact	    happy      
PersonX asks PersonY to tell	xAttr	  curious        
PersonX asks PersonY to tell	xIntent	 to be truthful         
PersonX asks PersonY to the dance	xWant	      to dance    
PersonX asks PersonY to the dance	oReact	     happy     
PersonX asks PersonY to the prom	xReact	    excited      
PersonX asks PersonY to the prom	oReact	     excited     
PersonX asks PersonY to turn it down	oReact	     angry     
PersonX asks PersonY to wait	xWant	      to be prepared    
PersonX asks PersonY to write	xIntent	 to be responsible         
PersonX asks PersonY was going	xAttr	  curious        
PersonX asks PersonY what happened	xAttr	  curious        
PersonX asks PersonY what happened	oWant	       to tell personX what happened   
PersonX asks PersonY what happened	xIntent	 to know what happened         
PersonX asks PersonY what the problem was	xNeed	   talk to PersonY       
PersonX asks PersonY what the problem was	xReact	    informed      
PersonX asks PersonY what the problem was	xAttr	  curious        
PersonX asks PersonY where was going	xAttr	  curious        
PersonX asks PersonY's advice	xIntent	 to be helped         
PersonX asks PersonY's advice	xAttr	  curious        
PersonX asks PersonY's boss	xAttr	  curious        
PersonX asks PersonY's brother	xIntent	 to be helpful         
PersonX asks PersonY's brother	xReact	    happy      
PersonX asks PersonY's brother	xAttr	  curious        
PersonX asks PersonY's brother	oReact	     happy     
PersonX asks PersonY's crush	xAttr	  curious        
PersonX asks PersonY's father	xNeed	   to go to see PersonY's father       
PersonX asks PersonY's father	xAttr	  curious        
PersonX asks PersonY's forgiveness	xAttr	  remorseful        
PersonX asks PersonY's forgiveness	xWant	      to forgive    
PersonX asks PersonY's forgiveness	xIntent	 to be forgiven         
PersonX asks PersonY's forgiveness	oWant	       to forgive him   
PersonX asks PersonY's friend	xAttr	  curious        
PersonX asks PersonY's friend	oWant	       to help him   
PersonX asks PersonY's friend for advice	oWant	       to help   
PersonX asks PersonY's friend for advice	xWant	      to get feedback    
PersonX asks PersonY's friend for help	oWant	       to help PersonX   
PersonX asks PersonY's friends for advice	oReact	     helpful     
PersonX asks PersonY's friends for advice	oWant	       to give them help   
PersonX asks PersonY's friends for help	oWant	       to help him   
PersonX asks PersonY's girlfriend	xReact	    happy      
PersonX asks PersonY's girlfriend	oReact	     happy     
PersonX asks PersonY's girlfriend	xNeed	   to talk to PersonY       
PersonX asks PersonY's girlfriend	xAttr	  curious        
PersonX asks PersonY's husband	xAttr	  curious        
PersonX asks PersonY's husband	oWant	       to talk to PersonX   
PersonX asks PersonY's kids	oReact	     happy     
PersonX asks PersonY's kids	xAttr	  curious        
PersonX asks PersonY's kids	xWant	      to get to know PersonY's kids    
PersonX asks PersonY's mom	xAttr	  curious        
PersonX asks PersonY's mom	xReact	    happy      
PersonX asks PersonY's mom for help	oWant	       to help Person X   
PersonX asks PersonY's mom for help	xReact	    happy      
PersonX asks PersonY's mom for help	xIntent	 to be safe         
PersonX asks PersonY's name	xAttr	  curious        
PersonX asks PersonY's name	xReact	    curious      
PersonX asks PersonY's name	xIntent	 to know who person is         
PersonX asks PersonY's neighbor	xAttr	  curious        
PersonX asks PersonY's neighbors	xReact	    curious      
PersonX asks PersonY's neighbors	xAttr	  curious        
PersonX asks PersonY's on a date	xIntent	 to sleep with person         
PersonX asks PersonY's on a date	xNeed	   to build up the courage to ask the other person out on a date       
PersonX asks PersonY's opinion	xNeed	   to find PersonY       
PersonX asks PersonY's opinion	xAttr	  curious        
PersonX asks PersonY's opinion	xIntent	 to know what they think         
PersonX asks PersonY's pardon	oWant	       to forgive him   
PersonX asks PersonY's pardon	xIntent	 to be polite         
PersonX asks PersonY's parents	oReact	     happy     
PersonX asks PersonY's parents	xAttr	  curious        
PersonX asks PersonY's parents for one	oReact	     happy giving     
PersonX asks PersonY's permission	oReact	     grateful     
PersonX asks PersonY's permission	xIntent	 to be considerate         
PersonX asks PersonY's permission	oEffect	         smiles 
PersonX asks PersonY's permission	xReact	    happy      
PersonX asks PersonY's roommate	oWant	       to tell PersonX   
PersonX asks PersonY's roommate	xAttr	  curious        
PersonX asks PersonY's roommate	oReact	     happy     
PersonX asks PersonY's son	xAttr	  curious        
PersonX asks PersonY's son	xNeed	   to communicate with PersonY's son       
PersonX asks PersonY's wife	xAttr	  curious        
PersonX asks PersonY's wife	oReact	     happy     
PersonX asks ___ for PersonY's number	xReact	    nervous      
PersonX asks ___ for PersonY's number	xAttr	  curious        
PersonX asks ___ for PersonY's number	xWant	      to call PersonY    
PersonX asks ___ for a date	xAttr	  curious        
PersonX asks ___ for a ride	xEffect	        gets a ride  
PersonX asks ___ for a ride	xReact	    happy      
PersonX asks ___ for a ride	xIntent	 to go somewhere         
PersonX asks ___ for advice	xAttr	  curious        
PersonX asks ___ for advice	xWant	      to get better    
PersonX asks ___ for directions	xAttr	  curious        
PersonX asks ___ for lessons	xAttr	  curious        
PersonX asks ___ for permission	xReact	    nervous      
PersonX asks ___ for permission	xIntent	 to be polite         
PersonX asks ___ for recommendations	xAttr	  curious        
PersonX asks ___ for some advice	xAttr	  curious        
PersonX asks ___ for some help	oWant	       to help them   
PersonX asks ___ for suggestions	xAttr	  curious        
PersonX asks ___ on a date	xEffect	        gets a wink  
PersonX asks ___ out on a date	xWant	      to go on a date    
PersonX asks ___ to dinner	xReact	    happy      
PersonX asks ___ to lunch	oWant	       to eat   
PersonX asks ___ to lunch	xEffect	        eats lunch  
PersonX asks ___ to lunch	xReact	    happy      
PersonX asks ___ to the dance	xWant	      learn to dance    
PersonX asks ___ to the dance	xAttr	  nervous        
PersonX asks ___ to the dance	xIntent	 to be social         
